X0,Y0,X1,Y1,X2,Y2
319,143.108,,,,
320,144.171,,,,
321,144.722,,,,
322,145.253,,,,
323,145.253,,,,
324,145.253,,,,
325,144.722,,,,
326,144.171,,,,
327,143.639,,,,
328,143.639,,,,
329,143.639,,,,
330,143.639,,,,
331,143.639,,,,
332,143.639,,,,
333,143.639,,,,
334,143.108,,,,
335,142.557,,,,
336,142.025,,,,
337,142.025,,,,
338,142.025,,,,
339,141.494,,,,
340,140.943,,,,
341,140.411,,,,
342,140.411,,,,
343,139.880,,,,
344,139.329,,,,
345,138.797,,,,
346,138.797,,,,
347,138.797,,,,
348,138.266,,,,
349,137.184,,,,
350,136.101,,,,
351,134.494,,,,
352,132.880,,,,
353,130.190,,,,
354,126.962,,,,
355,123.196,,,,
356,119.968,,,,
357,117.278,,,,
358,114.589,,,,
359,112.437,,,,
360,111.361,,,,
361,112.437,,,,
362,115.665,,,,
363,121.044,,,,
364,126.962,,,,
365,131.266,,,,
366,133.956,,,,
367,135.570,,,,
368,137.184,,,,
369,138.797,,,,
370,140.411,,,,
371,141.494,,,,
372,142.557,,,,
373,143.108,,,,
374,143.639,,,,
375,143.639,,,,
376,143.639,,,,
377,143.639,,,,
378,143.108,,,,
379,142.557,,,,
380,142.025,,,,
381,142.025,,,,
382,142.025,,,,
383,142.025,,,,
384,142.025,,,,
385,142.025,,,,
386,141.494,,,,
387,140.411,,,,
388,138.259,,,,
389,136.108,,,,
390,133.956,,,,
391,131.804,,,,
392,129.652,,,,
393,126.962,,,,
394,124.810,,,,
395,122.658,,,,
396,120.506,,,,
397,117.816,,,,
398,114.589,,,,
399,111.361,,,,
400,109.209,,,,
401,108.133,,,,
402,109.209,,,,
403,112.975,,,,
404,119.430,,,,
405,126.424,,,,
406,131.804,,,,
407,135.570,,,,
408,138.259,,,,
409,139.880,,,,
410,140.943,,,,
411,142.025,,,,
412,143.639,,,,
413,144.722,,,,
414,145.253,,,,
415,145.785,,,,
416,145.785,,,,
417,146.335,,,,
418,146.335,,,,
419,146.335,,,,
420,145.785,,,,
421,145.785,,,,
422,146.335,,,,
423,146.867,,,,
424,146.867,,,,
425,146.867,,,,
426,146.867,,,,
427,146.335,,,,
428,145.253,,,,
429,144.171,,,,
430,143.108,,,,
431,142.025,,,,
432,140.943,,,,
433,139.880,,,,
434,139.329,,,,
435,138.797,,,,
436,138.797,,,,
437,138.266,,,,
438,137.715,,,,
439,136.652,,,,
440,136.101,,,,
441,135.038,,,,
442,134.487,,,,
443,133.424,,,,
444,132.342,,,,
445,130.728,,,,
446,129.114,,,,
447,126.962,,,,
448,124.810,,,,
449,122.658,,,,
450,120.506,,,,
451,117.816,,,,
452,114.589,,,,
453,111.899,,,,
454,110.278,,,,
455,110.823,,,,
456,113.513,,,,
457,118.354,,,,
458,124.272,,,,
459,129.652,,,,
460,133.418,,,,
461,135.570,,,,
462,137.184,,,,
463,138.797,,,,
464,140.411,,,,
465,141.494,,,,
466,142.025,,,,
467,142.025,,,,
468,142.025,,,,
