X0,Y0,X1,Y1,X2,Y2
200,123.1899,,,,
201,122.1266,,,,
202,121.0443,,,,
203,119.4304,,,,
204,117.8165,,,,
205,115.1266,,,,
206,111.8987,,,,
207,108.1329,,,,
208,104.9051,,,,
209,101.6772,,,,
210,98.9873,,,,
211,96.8354,,,,
212,94.6835,,,,
213,93.0696,,,,
214,93.0696,,,,
215,95.2215,,,,
216,98.9873,,,,
217,103.8291,,,,
218,109.7468,,,,
219,115.6646,,,,
220,121.0443,,,,
221,124.8101,,,,
222,126.9684,,,,
223,127.5000,,,,
224,128.0316,,,,
225,128.5823,,,,
226,128.5823,,,,
227,128.5823,,,,
228,128.5823,,,,
229,128.5823,,,,
230,128.0316,,,,
231,127.5000,,,,
232,127.5000,,,,
233,127.5000,,,,
234,126.9684,,,,
235,125.8861,,,,
236,124.8038,,,,
237,123.7405,,,,
238,123.1899,,,,
239,122.1266,,,,
240,121.0443,,,,
241,119.9620,,,,
242,118.8987,,,,
243,117.8165,,,,
244,115.6646,,,,
245,112.9747,,,,
246,109.7468,,,,
247,106.5190,,,,
248,103.2911,,,,
249,100.0633,,,,
250,97.3734,,,,
251,95.2215,,,,
252,93.6076,,,,
253,93.0760,,,,
254,93.6076,,,,
255,95.2215,,,,
256,98.4494,,,,
257,102.7532,,,,
258,109.2089,,,,
259,115.1266,,,,
260,120.5063,,,,
261,123.7342,,,,
262,125.3544,,,,
263,126.4177,,,,
264,127.5000,,,,
265,129.1139,,,,
266,130.1962,,,,
267,130.7278,,,,
268,130.7278,,,,
269,130.7278,,,,
270,130.7278,,,,
271,130.7278,,,,
272,130.7278,,,,
273,130.7278,,,,
274,130.1962,,,,
275,129.6456,,,,
276,128.5823,,,,
277,127.5000,,,,
278,126.4177,,,,
279,125.8861,,,,
280,125.3544,,,,
281,124.8038,,,,
282,124.2721,,,,
283,124.2721,,,,
284,123.7405,,,,
285,123.1899,,,,
286,122.1266,,,,
287,121.5760,,,,
288,120.5127,,,,
289,119.9620,,,,
290,118.8987,,,,
291,118.3481,,,,
292,117.2848,,,,
293,116.2025,,,,
294,114.0506,,,,
295,111.8987,,,,
296,109.2089,,,,
297,106.5190,,,,
298,103.2911,,,,
299,100.0633,,,,
300,97.3734,,,,
301,95.2215,,,,
302,94.1392,,,,
303,94.1392,,,,
304,95.2215,,,,
305,97.9114,,,,
306,102.2152,,,,
307,108.1329,,,,
308,114.5886,,,,
309,120.5063,,,,
310,125.3481,,,,
311,128.5759,,,,
312,130.7278,,,,
313,131.2595,,,,
314,130.7278,,,,
315,129.6456,,,,
316,128.5823,,,,
317,128.0316,,,,
318,127.5000,,,,
319,127.5000,,,,
320,127.5000,,,,
321,126.9684,,,,
322,126.4177,,,,
323,125.8861,,,,
324,125.3544,,,,
325,124.8038,,,,
326,124.2721,,,,
327,124.2721,,,,
328,123.7405,,,,
329,123.1899,,,,
330,122.1266,,,,
331,121.5760,,,,
332,121.0443,,,,
333,121.0443,,,,
334,120.5127,,,,
335,119.9620,,,,
336,118.8987,,,,
337,118.3481,,,,
338,117.8165,,,,
339,116.7405,,,,
340,114.0506,,,,
341,110.8228,,,,
342,107.5949,,,,
343,104.9051,,,,
344,101.6772,,,,
345,98.9873,,,,
346,96.8354,,,,
347,95.7532,,,,
348,95.2215,,,,
349,96.8354,,,,
350,100.0633,,,,
351,105.4430,,,,
352,111.3608,,,,
353,117.2785,,,,
354,122.1203,,,,
355,125.3481,,,,
356,126.9684,,,,
357,127.5000,,,,
358,127.5000,,,,
359,126.9684,,,,
360,126.4177,,,,
361,125.8861,,,,
362,125.8861,,,,
363,125.8861,,,,
364,125.3544,,,,
365,124.8038,,,,
366,124.2721,,,,
367,124.2721,,,,
368,124.2721,,,,
369,123.7405,,,,
370,123.1899,,,,
371,122.6582,,,,
372,122.1266,,,,
373,121.5760,,,,
374,121.0443,,,,
375,120.5127,,,,
376,119.9620,,,,
377,118.8987,,,,
378,117.8165,,,,
379,116.7342,,,,
380,114.5886,,,,
381,111.8987,,,,
382,108.1329,,,,
383,104.3671,,,,
384,100.0633,,,,
385,95.7595,,,,
386,92.5316,,,,
387,90.9114,,,,
388,91.4557,,,,
389,93.6076,,,,
390,97.3734,,,,
391,102.2152,,,,
392,108.6709,,,,
393,115.1266,,,,
394,120.5063,,,,
395,124.2721,,,,
396,126.9620,,,,
397,128.5823,,,,
398,129.6456,,,,
399,130.1962,,,,
400,130.7278,,,,
401,130.1962,,,,
402,129.6456,,,,
403,129.1139,,,,
404,129.1139,,,,
405,129.1139,,,,
406,129.1139,,,,
407,129.1139,,,,
408,129.1139,,,,
409,129.1139,,,,
410,129.1139,,,,
411,129.1139,,,,
412,129.1139,,,,
413,128.5823,,,,
414,128.0316,,,,
415,127.5000,,,,
416,126.9684,,,,
417,125.8861,,,,
418,124.8038,,,,
419,123.7405,,,,
420,123.1899,,,,
421,122.1266,,,,
422,121.5760,,,,
423,120.5127,,,,
424,119.9620,,,,
425,118.8987,,,,
426,117.8165,,,,
427,116.7342,,,,
428,115.1266,,,,
429,112.9747,,,,
430,109.7468,,,,
431,107.0570,,,,
432,104.3671,,,,
433,101.6772,,,,
434,98.4494,,,,
435,96.2975,,,,
436,94.6899,,,,
437,94.1392,,,,
438,94.6835,,,,
439,97.3734,,,,
440,102.2152,,,,
441,107.5949,,,,
442,114.0506,,,,
443,119.4304,,,,
444,124.2721,,,,
445,126.9620,,,,
446,128.5823,,,,
447,129.1139,,,,
448,129.1139,,,,
449,129.1139,,,,
450,129.1139,,,,
451,128.5823,,,,
452,128.0316,,,,
453,126.9684,,,,
454,125.8861,,,,
455,124.8038,,,,
456,123.7405,,,,
457,123.1899,,,,
458,122.1266,,,,
459,121.5760,,,,
460,121.0443,,,,
461,120.5127,,,,
462,119.9620,,,,
463,118.8987,,,,
464,117.8165,,,,
465,116.2025,,,,
466,114.0506,,,,
467,111.3608,,,,
468,108.1329,,,,
469,104.9051,,,,
470,101.6772,,,,
471,98.9873,,,,
472,96.2975,,,,
473,94.1456,,,,
474,92.5253,,,,
475,92.5253,,,,
476,93.6076,,,,
477,96.8354,,,,
478,101.1392,,,,
479,107.0570,,,,
480,112.9747,,,,
481,118.3544,,,,
482,122.6582,,,,
483,125.3481,,,,
484,127.5000,,,,
485,129.1139,,,,
486,130.1962,,,,
487,130.7278,,,,
488,130.7278,,,,
489,130.7278,,,,
490,130.7278,,,,
491,130.1962,,,,
492,129.6456,,,,
493,128.5823,,,,
494,128.0316,,,,
495,126.9684,,,,
496,126.4177,,,,
497,125.8861,,,,
498,125.3544,,,,
499,124.8038,,,,
500,124.2721,,,,
501,123.7405,,,,
502,123.1899,,,,
503,122.6582,,,,
504,122.1266,,,,
505,121.5760,,,,
506,120.5127,,,,
507,119.9620,,,,
508,118.8987,,,,
509,117.8165,,,,
510,116.7342,,,,
511,115.1266,,,,
512,112.9747,,,,
513,110.2848,,,,
514,107.5949,,,,
515,104.9051,,,,
516,102.2152,,,,
517,99.5253,,,,
518,97.3734,,,,
519,95.7532,,,,
520,95.2215,,,,
521,95.7532,,,,
522,97.9114,,,,
523,101.6772,,,,
524,107.0570,,,,
525,112.9747,,,,
526,118.8924,,,,
527,123.1962,,,,
528,125.8861,,,,
529,126.9684,,,,
530,127.5000,,,,
531,127.5000,,,,
532,126.9684,,,,
533,126.4177,,,,
534,125.8861,,,,
535,125.8861,,,,
536,125.8861,,,,
537,125.3544,,,,
538,124.8038,,,,
539,124.2721,,,,
540,123.7405,,,,
541,123.1899,,,,
542,122.6582,,,,
543,122.6582,,,,
544,122.1266,,,,
545,121.5760,,,,
546,120.5127,,,,
547,119.4304,,,,
548,118.3481,,,,
549,117.2848,,,,
550,116.2025,,,,
551,113.5190,,,,
552,110.8228,,,,
553,107.5949,,,,
554,104.9051,,,,
555,101.6772,,,,
556,98.4494,,,,
557,95.7595,,,,
558,94.1392,,,,
559,93.6076,,,,
560,94.1392,,,,
561,95.7595,,,,
562,99.5253,,,,
563,104.3671,,,,
564,110.8228,,,,
565,116.7405,,,,
566,122.1203,,,,
567,125.3481,,,,
568,127.5000,,,,
569,128.5823,,,,
570,129.1139,,,,
571,129.1139,,,,
572,129.1139,,,,
573,128.5823,,,,
574,128.0316,,,,
575,127.5000,,,,
576,127.5000,,,,
577,127.5000,,,,
578,127.5000,,,,
579,127.5000,,,,
580,126.9684,,,,
581,126.4177,,,,
582,125.8861,,,,
583,125.8861,,,,
584,125.8861,,,,
585,125.8861,,,,
586,125.3544,,,,
587,124.8038,,,,
588,124.2721,,,,
589,124.2721,,,,
590,123.7405,,,,
591,123.1899,,,,
592,122.1266,,,,
593,121.5760,,,,
594,120.5127,,,,
595,119.9620,,,,
596,118.3544,,,,
597,116.7405,,,,
598,114.0506,,,,
599,111.3608,,,,
600,107.5949,,,,
601,103.8291,,,,
602,100.0633,,,,
603,96.8354,,,,
604,94.6835,,,,
605,93.6076,,,,
606,94.1392,,,,
607,96.2975,,,,
608,100.0633,,,,
609,105.4430,,,,
610,111.3608,,,,
611,117.2785,,,,
612,121.5823,,,,
613,124.2721,,,,
614,125.8861,,,,
615,126.9684,,,,
616,127.5000,,,,
617,127.5000,,,,
618,127.5000,,,,
619,127.5000,,,,
620,127.5000,,,,
621,127.5000,,,,
622,127.5000,,,,
623,127.5000,,,,
624,126.9684,,,,
625,126.4177,,,,
626,125.8861,,,,
627,125.8861,,,,
628,125.8861,,,,
629,125.8861,,,,
630,125.3544,,,,
631,124.8038,,,,
632,124.2721,,,,
633,123.7405,,,,
634,123.1899,,,,
635,122.1266,,,,
636,121.0443,,,,
637,119.4304,,,,
638,117.8165,,,,
639,115.1266,,,,
640,112.4367,,,,
641,109.2089,,,,
642,106.5190,,,,
643,103.2911,,,,
644,100.0633,,,,
645,96.8354,,,,
646,94.6835,,,,
647,93.0760,,,,
648,93.0760,,,,
649,94.1456,,,,
650,97.3734,,,,
651,102.2152,,,,
652,108.1329,,,,
653,114.0506,,,,
654,119.4304,,,,
655,123.1962,,,,
656,125.8861,,,,
657,127.5000,,,,
658,129.1139,,,,
659,130.1962,,,,
660,130.7278,,,,
661,130.7278,,,,
662,130.7278,,,,
663,130.7278,,,,
664,130.1962,,,,
665,130.1962,,,,
666,130.1962,,,,
667,130.1962,,,,
668,129.6456,,,,
669,129.1139,,,,
670,128.5823,,,,
671,128.0316,,,,
672,126.9684,,,,
673,126.4177,,,,
674,125.3544,,,,
675,124.2721,,,,
676,123.1899,,,,
677,122.1266,,,,
678,121.5760,,,,
679,120.5127,,,,
680,119.9620,,,,
681,118.8987,,,,
682,118.3481,,,,
683,117.2848,,,,
684,116.2025,,,,
685,114.0506,,,,
686,111.3608,,,,
687,108.1329,,,,
688,104.9051,,,,
689,101.6772,,,,
690,98.9873,,,,
691,96.8354,,,,
692,95.7532,,,,
693,95.2215,,,,
694,96.2975,,,,
695,98.9873,,,,
696,103.2911,,,,
697,109.2089,,,,
698,115.1266,,,,
699,121.0443,,,,
700,124.8101,,,,
701,127.5000,,,,
702,128.5823,,,,
703,129.1139,,,,
704,129.1139,,,,
705,129.1139,,,,
706,129.1139,,,,
707,129.1139,,,,
708,129.1139,,,,
709,129.1139,,,,
710,128.5823,,,,
711,128.0316,,,,
712,126.9684,,,,
713,126.4177,,,,
714,125.3544,,,,
715,124.2721,,,,
716,123.1899,,,,
717,122.1266,,,,
718,121.0443,,,,
719,119.9620,,,,
720,118.8987,,,,
721,118.3481,,,,
722,117.2848,,,,
723,116.2025,,,,
724,114.0506,,,,
725,111.8987,,,,
726,109.2089,,,,
727,106.5190,,,,
728,103.2911,,,,
729,100.0633,,,,
730,96.8354,,,,
731,94.1456,,,,
732,92.5253,,,,
733,92.5253,,,,
734,94.1456,,,,
735,96.8354,,,,
736,101.1392,,,,
737,105.9810,,,,
738,112.4367,,,,
739,118.3544,,,,
740,124.2721,,,,
741,128.0380,,,,
742,130.7278,,,,
743,132.3418,,,,
744,133.4241,,,,
745,133.4241,,,,
746,132.8734,,,,
747,132.3418,,,,
748,131.8101,,,,
749,130.7278,,,,
750,129.6456,,,,
751,128.5823,,,,
752,128.0316,,,,
753,127.5000,,,,
754,127.5000,,,,
755,127.5000,,,,
756,127.5000,,,,
757,127.5000,,,,
758,127.5000,,,,
759,126.9684,,,,
760,126.4177,,,,
761,125.8861,,,,
762,125.8861,,,,
763,125.8861,,,,
764,125.8861,,,,
765,125.3544,,,,
766,124.8038,,,,
767,124.2721,,,,
768,123.7405,,,,
769,123.1899,,,,
770,122.6582,,,,
771,122.6582,,,,
772,122.1266,,,,
773,121.5760,,,,
774,121.0443,,,,
775,120.5127,,,,
776,119.4304,,,,
777,117.8165,,,,
778,116.2025,,,,
779,113.5127,,,,
780,110.2848,,,,
781,105.9810,,,,
782,102.2152,,,,
783,98.4494,,,,
784,95.7595,,,,
785,94.1392,,,,
786,94.1392,,,,
787,95.7595,,,,
788,98.9873,,,,
789,103.2911,,,,
790,109.2089,,,,
791,115.1266,,,,
792,120.5063,,,,
793,123.7342,,,,
794,125.8861,,,,
795,126.9684,,,,
796,127.5000,,,,
797,126.9684,,,,
798,126.4177,,,,
799,125.8861,,,,
800,125.8861,,,,
801,125.8861,,,,
802,125.8861,,,,
803,125.3544,,,,
804,124.8038,,,,
805,124.2721,,,,
806,124.2721,,,,
807,123.7405,,,,
808,123.1899,,,,
809,122.1266,,,,
810,121.5760,,,,
811,121.0443,,,,
812,120.5127,,,,
813,119.9620,,,,
814,118.8987,,,,
815,117.8165,,,,
816,116.2025,,,,
817,113.5127,,,,
818,110.2848,,,,
819,105.9810,,,,
820,102.2152,,,,
821,98.4494,,,,
822,95.2215,,,,
823,93.0696,,,,
824,91.9937,,,,
825,93.0696,,,,
826,95.2215,,,,
827,99.5253,,,,
828,104.9051,,,,
829,111.3608,,,,
830,117.2785,,,,
831,121.5823,,,,
832,124.2721,,,,
833,125.3544,,,,
834,126.4177,,,,
835,127.5000,,,,
836,128.5823,,,,
837,129.1139,,,,
838,129.1139,,,,
839,129.1139,,,,
840,129.1139,,,,
841,129.1139,,,,
842,129.1139,,,,
843,129.1139,,,,
844,129.1139,,,,
845,129.1139,,,,
846,129.1139,,,,
847,129.1139,,,,
848,129.1139,,,,
849,129.1139,,,,
850,128.5823,,,,
851,128.0316,,,,
852,126.9684,,,,
853,126.4177,,,,
854,125.3544,,,,
855,124.2721,,,,
856,123.1899,,,,
857,122.1266,,,,
858,121.0443,,,,
859,119.9620,,,,
860,118.8987,,,,
861,118.3481,,,,
862,117.2848,,,,
863,116.2025,,,,
864,114.0506,,,,
865,111.8987,,,,
866,109.2089,,,,
867,105.9810,,,,
868,102.2152,,,,
869,98.4494,,,,
870,95.7595,,,,
871,93.6076,,,,
872,92.5253,,,,
873,93.0696,,,,
874,95.2215,,,,
875,99.5253,,,,
876,104.9051,,,,
877,110.8228,,,,
878,116.7405,,,,
879,121.5823,,,,
880,125.3481,,,,
881,126.9684,,,,
882,127.5000,,,,
883,127.5000,,,,
884,127.5000,,,,
885,127.5000,,,,
886,127.5000,,,,
887,127.5000,,,,
888,127.5000,,,,
889,127.5000,,,,
890,127.5000,,,,
891,127.5000,,,,
892,126.9684,,,,
893,126.4177,,,,
894,125.3544,,,,
895,124.8038,,,,
896,123.7405,,,,
897,123.1899,,,,
898,122.1266,,,,
899,121.0443,,,,
900,119.4304,,,,
901,117.8165,,,,
902,116.2025,,,,
903,114.5886,,,,
904,112.9747,,,,
905,110.8228,,,,
906,108.6709,,,,
907,105.4430,,,,
908,102.2152,,,,
909,98.4494,,,,
910,95.2215,,,,
911,92.5316,,,,
912,90.9114,,,,
913,90.9114,,,,
914,93.0696,,,,
915,96.2975,,,,
916,101.1392,,,,
917,105.9810,,,,
918,111.8987,,,,
919,117.2785,,,,
920,122.1203,,,,
921,125.3481,,,,
922,128.0380,,,,
923,129.6519,,,,
924,130.7278,,,,
925,130.7278,,,,
926,131.2595,,,,
927,131.8101,,,,
928,132.3418,,,,
929,131.8101,,,,
930,131.2595,,,,
931,130.7278,,,,
932,130.1962,,,,
933,129.6456,,,,
934,128.5823,,,,
935,128.0316,,,,
936,126.9684,,,,
937,126.4177,,,,
938,125.8861,,,,
939,125.3544,,,,
940,124.8038,,,,
941,124.2721,,,,
942,123.7405,,,,
943,123.1899,,,,
944,122.1266,,,,
945,121.5760,,,,
946,120.5127,,,,
947,119.9620,,,,
948,118.8987,,,,
949,117.8165,,,,
950,116.2025,,,,
951,114.5886,,,,
952,112.4367,,,,
953,110.2848,,,,
954,107.5949,,,,
955,104.9051,,,,
956,101.6772,,,,
957,98.9873,,,,
958,96.2975,,,,
959,94.1456,,,,
960,93.0760,,,,
961,93.6076,,,,
962,96.2975,,,,
963,100.0633,,,,
964,105.4430,,,,
965,111.3608,,,,
966,117.2785,,,,
967,122.1203,,,,
968,125.3481,,,,
969,127.5000,,,,
970,128.5823,,,,
971,129.1139,,,,
972,129.1139,,,,
973,129.1139,,,,
974,129.1139,,,,
975,128.5823,,,,
976,128.0316,,,,
977,127.5000,,,,
978,126.9684,,,,
979,125.8861,,,,
980,124.8038,,,,
981,123.7405,,,,
982,122.6582,,,,
983,121.5760,,,,
984,121.0443,,,,
985,120.5127,,,,
986,119.4304,,,,
987,118.3481,,,,
988,117.2848,,,,
989,116.2025,,,,
990,114.5886,,,,
991,112.4367,,,,
992,109.7468,,,,
993,107.0570,,,,
994,104.3671,,,,
995,101.6772,,,,
996,98.9873,,,,
997,96.2975,,,,
998,94.1456,,,,
999,92.5253,,,,
1000,92.5253,,,,
1001,94.6835,,,,
1002,98.4494,,,,
1003,103.2911,,,,
1004,108.6709,,,,
1005,114.5886,,,,
1006,119.9684,,,,
1007,123.1962,,,,
1008,124.8038,,,,
1009,125.8861,,,,
1010,127.5000,,,,
1011,128.5823,,,,
1012,130.1899,,,,
1013,131.2658,,,,
1014,132.3418,,,,
1015,132.3418,,,,
1016,132.3418,,,,
1017,131.8101,,,,
1018,131.2595,,,,
1019,129.6519,,,,
1020,128.5759,,,,
1021,126.9684,,,,
1022,126.4177,,,,
1023,125.3544,,,,
1024,124.8038,,,,
1025,124.2721,,,,
1026,124.2721,,,,
1027,123.7405,,,,
1028,123.1899,,,,
1029,122.6582,,,,
1030,122.1266,,,,
1031,121.5760,,,,
1032,120.5127,,,,
1033,119.9620,,,,
1034,118.8987,,,,
1035,117.8165,,,,
1036,116.2025,,,,
1037,114.0506,,,,
1038,111.8987,,,,
1039,109.2089,,,,
1040,107.0570,,,,
1041,104.3671,,,,
1042,102.2152,,,,
1043,100.0633,,,,
1044,97.9114,,,,
1045,96.2975,,,,
1046,95.7532,,,,
1047,96.8354,,,,
1048,99.5253,,,,
1049,103.2911,,,,
1050,108.6709,,,,
1051,114.5886,,,,
1052,121.0443,,,,
1053,125.8861,,,,
1054,128.5823,,,,
1055,129.1139,,,,
1056,128.5823,,,,
1057,128.0316,,,,
1058,126.9684,,,,
1059,126.4177,,,,
1060,125.8861,,,,
1061,125.8861,,,,
1062,125.3544,,,,
1063,124.8038,,,,
1064,124.2721,,,,
1065,123.7405,,,,
1066,123.1899,,,,
1067,122.1266,,,,
1068,121.0443,,,,
1069,119.9620,,,,
1070,118.8987,,,,
1071,118.3481,,,,
1072,117.2848,,,,
1073,116.2025,,,,
1074,114.5886,,,,
1075,112.4367,,,,
1076,109.7468,,,,
1077,106.5190,,,,
1078,103.2911,,,,
1079,100.6013,,,,
1080,97.9114,,,,
1081,95.7595,,,,
1082,94.1392,,,,
1083,94.1392,,,,
1084,95.7595,,,,
1085,98.9873,,,,
1086,103.2911,,,,
1087,108.6709,,,,
1088,114.5886,,,,
1089,119.9684,,,,
1090,123.7342,,,,
1091,125.8861,,,,
1092,127.5000,,,,
1093,128.0316,,,,
1094,128.0316,,,,
1095,127.5000,,,,
1096,127.5000,,,,
1097,127.5000,,,,
1098,126.9684,,,,
1099,126.4177,,,,
1100,125.8861,,,,
1101,125.8861,,,,
1102,125.8861,,,,
1103,125.8861,,,,
1104,125.8861,,,,
1105,125.3544,,,,
1106,124.8038,,,,
1107,124.2721,,,,
1108,123.7405,,,,
1109,123.1899,,,,
1110,122.1266,,,,
1111,121.5760,,,,
1112,121.0443,,,,
1113,120.5127,,,,
1114,119.4304,,,,
1115,117.8165,,,,
1116,116.2025,,,,
1117,114.0506,,,,
1118,111.3608,,,,
1119,108.6709,,,,
1120,105.9810,,,,
1121,103.2911,,,,
1122,100.6013,,,,
1123,98.4494,,,,
1124,96.8354,,,,
1125,95.7532,,,,
1126,96.2975,,,,
1127,97.9114,,,,
1128,101.6772,,,,
1129,105.9810,,,,
1130,111.8987,,,,
1131,117.2785,,,,
1132,122.1203,,,,
1133,125.3481,,,,
1134,126.9684,,,,
1135,127.5000,,,,
1136,127.5000,,,,
1137,126.9684,,,,
1138,126.4177,,,,
1139,125.8861,,,,
1140,125.8861,,,,
1141,125.8861,,,,
