X0,Y0,X1,Y1,X2,Y2
377,145.253,,,,
378,145.253,,,,
379,145.253,,,,
380,145.253,,,,
381,145.253,,,,
382,145.253,,,,
383,145.785,,,,
384,145.785,,,,
385,145.785,,,,
386,145.253,,,,
387,145.253,,,,
388,145.253,,,,
389,145.253,,,,
390,145.253,,,,
391,144.722,,,,
392,143.639,,,,
393,142.557,,,,
394,141.494,,,,
395,140.943,,,,
396,140.411,,,,
397,139.880,,,,
398,139.329,,,,
399,138.797,,,,
400,138.797,,,,
401,138.266,,,,
402,137.715,,,,
403,136.652,,,,
404,136.101,,,,
405,135.038,,,,
406,133.956,,,,
407,132.873,,,,
408,131.266,,,,
409,129.652,,,,
410,126.962,,,,
411,124.272,,,,
412,121.582,,,,
413,118.892,,,,
414,116.203,,,,
415,113.513,,,,
416,111.361,,,,
417,110.278,,,,
418,110.278,,,,
419,112.437,,,,
420,116.741,,,,
421,123.196,,,,
422,130.190,,,,
423,136.646,,,,
424,140.949,,,,
425,143.639,,,,
426,144.171,,,,
427,143.639,,,,
428,142.557,,,,
429,142.025,,,,
430,142.025,,,,
431,141.494,,,,
432,140.943,,,,
433,140.411,,,,
434,140.411,,,,
435,140.411,,,,
436,139.880,,,,
437,139.329,,,,
438,138.797,,,,
439,138.797,,,,
440,138.266,,,,
441,137.715,,,,
442,137.184,,,,
443,136.652,,,,
444,136.101,,,,
445,135.038,,,,
446,133.956,,,,
447,132.873,,,,
448,131.810,,,,
449,130.728,,,,
450,128.576,,,,
451,125.886,,,,
452,123.196,,,,
453,120.506,,,,
454,117.816,,,,
455,114.589,,,,
456,111.899,,,,
457,110.278,,,,
458,109.747,,,,
459,110.278,,,,
460,112.975,,,,
461,117.816,,,,
462,124.810,,,,
463,131.804,,,,
464,137.722,,,,
465,141.487,,,,
466,143.639,,,,
467,144.722,,,,
468,145.253,,,,
469,145.253,,,,
470,144.722,,,,
471,144.171,,,,
472,143.639,,,,
473,143.639,,,,
474,143.639,,,,
475,143.639,,,,
476,143.639,,,,
477,143.639,,,,
478,143.639,,,,
479,143.639,,,,
480,143.639,,,,
481,143.639,,,,
482,143.639,,,,
483,143.639,,,,
484,143.639,,,,
485,143.639,,,,
486,143.639,,,,
487,143.639,,,,
488,143.639,,,,
489,143.108,,,,
490,142.557,,,,
491,141.494,,,,
492,140.411,,,,
493,138.797,,,,
494,137.715,,,,
495,136.652,,,,
496,136.101,,,,
497,135.038,,,,
498,134.487,,,,
499,132.880,,,,
500,131.266,,,,
501,129.114,,,,
502,126.962,,,,
503,124.272,,,,
504,121.582,,,,
505,118.892,,,,
506,116.203,,,,
507,113.513,,,,
508,111.361,,,,
509,110.278,,,,
510,110.278,,,,
511,111.899,,,,
512,115.665,,,,
513,121.044,,,,
514,128.038,,,,
515,133.956,,,,
516,138.797,,,,
517,141.487,,,,
518,143.639,,,,
519,144.722,,,,
520,145.785,,,,
521,145.785,,,,
522,145.785,,,,
523,145.253,,,,
524,144.722,,,,
525,144.171,,,,
526,143.108,,,,
527,142.025,,,,
528,140.943,,,,
529,139.880,,,,
530,139.329,,,,
531,138.797,,,,
532,138.797,,,,
533,138.266,,,,
534,137.715,,,,
535,137.184,,,,
536,136.652,,,,
537,136.101,,,,
538,135.038,,,,
539,133.956,,,,
540,132.873,,,,
541,131.810,,,,
542,130.190,,,,
543,128.038,,,,
544,125.886,,,,
545,123.734,,,,
546,121.044,,,,
547,117.816,,,,
548,115.127,,,,
549,112.437,,,,
550,110.285,,,,
551,108.665,,,,
552,108.665,,,,
553,110.823,,,,
554,115.127,,,,
555,121.582,,,,
556,129.114,,,,
557,135.570,,,,
558,140.411,,,,
559,143.101,,,,
560,144.722,,,,
561,145.253,,,,
562,144.722,,,,
563,144.171,,,,
564,143.639,,,,
565,143.639,,,,
566,143.639,,,,
567,143.639,,,,
568,143.639,,,,
569,143.639,,,,
570,143.639,,,,
571,143.639,,,,
572,143.639,,,,
573,143.639,,,,
574,143.108,,,,
575,142.557,,,,
576,142.025,,,,
577,142.025,,,,
578,142.025,,,,
579,142.025,,,,
580,142.025,,,,
581,142.025,,,,
582,141.494,,,,
583,140.943,,,,
584,140.943,,,,
585,140.943,,,,
586,140.943,,,,
587,140.411,,,,
588,139.880,,,,
589,139.329,,,,
590,138.266,,,,
591,137.715,,,,
592,136.652,,,,
593,135.032,,,,
594,132.880,,,,
595,130.190,,,,
596,127.500,,,,
597,124.810,,,,
598,122.120,,,,
599,119.968,,,,
600,117.278,,,,
601,115.127,,,,
602,112.975,,,,
603,111.892,,,,
604,111.892,,,,
605,113.513,,,,
606,117.278,,,,
607,122.658,,,,
608,128.576,,,,
609,133.418,,,,
610,137.184,,,,
611,139.873,,,,
612,142.025,,,,
613,143.108,,,,
614,143.639,,,,
615,143.639,,,,
616,143.639,,,,
617,143.639,,,,
618,143.108,,,,
619,142.557,,,,
620,142.025,,,,
621,141.494,,,,
622,140.943,,,,
623,139.880,,,,
624,138.797,,,,
625,137.184,,,,
626,135.570,,,,
627,133.956,,,,
628,132.342,,,,
629,130.728,,,,
630,128.576,,,,
631,126.424,,,,
632,124.272,,,,
633,122.120,,,,
634,119.430,,,,
635,116.203,,,,
636,113.513,,,,
637,111.361,,,,
638,109.747,,,,
639,109.215,,,,
640,109.747,,,,
641,112.437,,,,
642,116.741,,,,
643,122.658,,,,
644,128.576,,,,
645,133.418,,,,
646,136.646,,,,
647,138.797,,,,
648,139.880,,,,
649,140.943,,,,
650,142.025,,,,
651,143.639,,,,
652,144.722,,,,
653,145.253,,,,
654,145.253,,,,
655,145.253,,,,
656,145.253,,,,
657,144.722,,,,
658,144.171,,,,
659,143.108,,,,
660,142.025,,,,
661,140.943,,,,
662,140.411,,,,
663,140.411,,,,
664,139.880,,,,
665,139.329,,,,
666,138.797,,,,
667,138.797,,,,
668,138.266,,,,
669,137.715,,,,
670,137.184,,,,
671,136.652,,,,
672,135.570,,,,
673,134.487,,,,
674,133.424,,,,
675,132.342,,,,
676,130.728,,,,
677,128.576,,,,
678,125.886,,,,
679,122.658,,,,
680,119.968,,,,
681,117.278,,,,
682,114.589,,,,
683,111.899,,,,
684,110.278,,,,
685,109.747,,,,
686,111.361,,,,
687,114.589,,,,
688,119.968,,,,
689,126.424,,,,
690,132.880,,,,
691,138.259,,,,
692,141.487,,,,
693,143.108,,,,
694,143.639,,,,
695,143.108,,,,
696,142.557,,,,
697,142.025,,,,
698,142.025,,,,
699,142.025,,,,
700,142.025,,,,
701,141.494,,,,
702,140.943,,,,
703,140.411,,,,
704,140.411,,,,
705,139.880,,,,
706,139.329,,,,
707,138.797,,,,
708,138.797,,,,
709,138.266,,,,
710,137.715,,,,
711,137.184,,,,
712,136.652,,,,
713,136.101,,,,
714,135.038,,,,
715,134.487,,,,
716,133.424,,,,
717,132.342,,,,
718,130.728,,,,
719,129.114,,,,
720,127.500,,,,
721,125.348,,,,
722,122.658,,,,
723,119.430,,,,
724,116.203,,,,
725,112.975,,,,
726,110.285,,,,
727,108.665,,,,
728,108.133,,,,
729,109.209,,,,
730,112.437,,,,
731,118.354,,,,
732,125.886,,,,
733,132.880,,,,
734,137.722,,,,
735,140.411,,,,
736,142.025,,,,
737,143.639,,,,
738,144.722,,,,
739,145.253,,,,
740,145.253,,,,
741,145.253,,,,
742,145.253,,,,
743,145.253,,,,
744,145.253,,,,
745,145.253,,,,
746,145.253,,,,
747,145.253,,,,
748,145.253,,,,
749,145.253,,,,
750,145.253,,,,
751,145.785,,,,
752,146.335,,,,
753,146.867,,,,
754,146.867,,,,
755,146.867,,,,
756,146.867,,,,
757,146.335,,,,
758,145.785,,,,
759,145.253,,,,
760,144.722,,,,
761,143.639,,,,
762,142.557,,,,
763,141.494,,,,
764,140.943,,,,
765,140.411,,,,
766,139.880,,,,
767,139.329,,,,
768,138.797,,,,
769,138.797,,,,
770,138.266,,,,
771,137.715,,,,
772,136.652,,,,
773,136.101,,,,
774,135.038,,,,
775,134.487,,,,
776,133.424,,,,
777,132.342,,,,
778,130.728,,,,
779,129.114,,,,
780,126.962,,,,
781,124.272,,,,
782,121.582,,,,
783,118.892,,,,
784,116.741,,,,
785,114.051,,,,
786,112.437,,,,
787,110.829,,,,
788,111.361,,,,
789,113.513,,,,
790,117.816,,,,
791,123.196,,,,
792,129.114,,,,
793,135.032,,,,
794,139.335,,,,
795,142.025,,,,
796,143.108,,,,
797,143.639,,,,
798,143.639,,,,
799,143.108,,,,
800,142.557,,,,
801,142.025,,,,
802,142.025,,,,
803,142.025,,,,
804,142.025,,,,
805,141.494,,,,
806,140.943,,,,
807,140.411,,,,
808,140.411,,,,
809,140.411,,,,
810,140.411,,,,
811,139.880,,,,
812,139.329,,,,
813,138.797,,,,
814,138.266,,,,
815,137.715,,,,
816,137.184,,,,
817,136.652,,,,
818,136.101,,,,
819,135.038,,,,
820,134.487,,,,
821,133.424,,,,
822,132.342,,,,
823,130.190,,,,
824,127.500,,,,
825,124.272,,,,
826,120.506,,,,
827,116.741,,,,
828,112.437,,,,
829,109.209,,,,
830,106.519,,,,
831,105.987,,,,
832,107.057,,,,
833,110.823,,,,
834,116.203,,,,
835,122.658,,,,
836,129.652,,,,
837,135.570,,,,
838,140.411,,,,
839,143.101,,,,
840,144.722,,,,
841,145.253,,,,
842,145.253,,,,
843,145.253,,,,
844,145.253,,,,
845,145.253,,,,
846,145.253,,,,
847,145.253,,,,
848,145.253,,,,
849,145.253,,,,
850,145.253,,,,
851,145.253,,,,
852,145.253,,,,
853,145.253,,,,
854,145.253,,,,
855,145.253,,,,
856,145.253,,,,
857,145.785,,,,
858,145.785,,,,
859,145.785,,,,
860,145.253,,,,
861,145.253,,,,
862,144.722,,,,
863,144.171,,,,
864,143.108,,,,
865,142.557,,,,
866,141.494,,,,
867,140.943,,,,
868,140.411,,,,
869,140.411,,,,
870,139.880,,,,
871,139.329,,,,
872,138.797,,,,
873,138.266,,,,
874,137.715,,,,
875,137.184,,,,
876,137.184,,,,
877,136.652,,,,
878,136.101,,,,
879,135.038,,,,
880,134.487,,,,
881,133.424,,,,
882,132.342,,,,
883,131.259,,,,
884,129.652,,,,
885,128.038,,,,
886,125.348,,,,
887,122.658,,,,
888,119.968,,,,
889,117.278,,,,
890,115.127,,,,
891,112.437,,,,
892,110.823,,,,
893,110.278,,,,
894,112.975,,,,
895,117.816,,,,
896,124.272,,,,
897,130.190,,,,
898,135.032,,,,
899,138.259,,,,
900,140.411,,,,
901,142.025,,,,
902,143.108,,,,
903,143.639,,,,
904,143.639,,,,
905,143.639,,,,
906,143.108,,,,
907,142.557,,,,
908,142.025,,,,
909,142.025,,,,
910,142.025,,,,
911,142.025,,,,
912,142.025,,,,
913,142.025,,,,
914,141.494,,,,
915,141.494,,,,
916,140.943,,,,
917,141.494,,,,
918,140.943,,,,
919,140.943,,,,
920,140.411,,,,
921,139.880,,,,
922,138.797,,,,
923,137.715,,,,
924,136.108,,,,
925,134.494,,,,
926,131.804,,,,
927,129.652,,,,
928,127.500,,,,
929,125.348,,,,
930,123.196,,,,
931,120.506,,,,
932,117.816,,,,
933,115.127,,,,
934,112.437,,,,
935,110.823,,,,
936,109.215,,,,
937,109.747,,,,
938,111.361,,,,
939,115.665,,,,
940,121.044,,,,
941,127.500,,,,
942,133.418,,,,
943,138.259,,,,
944,141.487,,,,
945,143.639,,,,
946,144.722,,,,
947,145.253,,,,
948,145.253,,,,
949,145.253,,,,
950,145.253,,,,
951,145.253,,,,
952,145.253,,,,
953,145.253,,,,
954,144.722,,,,
955,144.171,,,,
956,143.108,,,,
957,142.557,,,,
958,141.494,,,,
959,140.411,,,,
960,139.329,,,,
961,138.797,,,,
962,138.266,,,,
963,137.715,,,,
964,136.652,,,,
965,136.101,,,,
966,135.570,,,,
967,135.038,,,,
968,134.487,,,,
969,132.880,,,,
970,131.266,,,,
971,129.646,,,,
972,128.038,,,,
973,126.424,,,,
974,123.734,,,,
975,121.044,,,,
976,118.354,,,,
977,115.665,,,,
978,113.513,,,,
979,111.361,,,,
980,109.209,,,,
981,108.133,,,,
982,108.133,,,,
983,110.823,,,,
984,115.127,,,,
985,121.044,,,,
986,128.038,,,,
987,134.494,,,,
988,139.873,,,,
989,143.101,,,,
990,145.253,,,,
991,146.335,,,,
992,146.867,,,,
993,146.335,,,,
994,145.253,,,,
995,144.171,,,,
996,143.639,,,,
997,143.639,,,,
998,143.108,,,,
999,142.557,,,,
1000,142.025,,,,
1001,142.025,,,,
1002,142.025,,,,
1003,142.025,,,,
1004,142.025,,,,
1005,142.025,,,,
1006,141.494,,,,
1007,140.943,,,,
1008,140.411,,,,
1009,140.411,,,,
1010,140.411,,,,
1011,140.411,,,,
1012,140.411,,,,
1013,140.411,,,,
1014,139.880,,,,
1015,139.329,,,,
1016,138.797,,,,
1017,138.797,,,,
1018,138.266,,,,
1019,137.715,,,,
1020,137.184,,,,
1021,136.652,,,,
1022,135.570,,,,
1023,133.418,,,,
1024,130.728,,,,
1025,127.500,,,,
1026,124.272,,,,
1027,121.582,,,,
1028,118.892,,,,
1029,116.203,,,,
1030,112.975,,,,
1031,110.823,,,,
1032,109.215,,,,
1033,109.215,,,,
1034,110.285,,,,
1035,113.513,,,,
1036,118.354,,,,
1037,124.272,,,,
1038,130.190,,,,
1039,134.494,,,,
1040,137.184,,,,
1041,138.797,,,,
1042,140.411,,,,
1043,141.494,,,,
1044,142.025,,,,
1045,142.025,,,,
1046,142.025,,,,
1047,142.025,,,,
1048,142.025,,,,
1049,142.025,,,,
1050,142.025,,,,
1051,142.025,,,,
1052,141.494,,,,
1053,140.943,,,,
1054,140.411,,,,
1055,140.411,,,,
1056,139.880,,,,
1057,139.329,,,,
1058,138.266,,,,
1059,137.184,,,,
1060,135.570,,,,
1061,133.956,,,,
1062,132.342,,,,
1063,130.728,,,,
1064,129.114,,,,
1065,127.500,,,,
1066,125.886,,,,
1067,123.734,,,,
1068,121.044,,,,
1069,117.816,,,,
1070,115.127,,,,
1071,112.975,,,,
1072,110.823,,,,
1073,108.671,,,,
1074,107.601,,,,
1075,107.601,,,,
1076,109.209,,,,
1077,112.437,,,,
1078,117.816,,,,
1079,124.272,,,,
1080,130.190,,,,
1081,134.494,,,,
1082,137.184,,,,
1083,139.335,,,,
1084,141.487,,,,
1085,143.639,,,,
1086,145.253,,,,
1087,146.335,,,,
1088,146.867,,,,
1089,146.867,,,,
1090,146.867,,,,
1091,146.335,,,,
1092,145.253,,,,
1093,144.171,,,,
1094,143.639,,,,
1095,143.108,,,,
1096,142.557,,,,
1097,142.025,,,,
1098,141.494,,,,
1099,141.494,,,,
1100,140.943,,,,
1101,140.943,,,,
1102,139.880,,,,
1103,139.880,,,,
1104,139.329,,,,
1105,139.329,,,,
1106,138.797,,,,
1107,138.266,,,,
1108,137.715,,,,
1109,137.184,,,,
1110,137.184,,,,
1111,136.652,,,,
1112,135.570,,,,
1113,134.487,,,,
1114,133.424,,,,
1115,132.342,,,,
1116,131.259,,,,
1117,130.196,,,,
1118,128.576,,,,
1119,126.962,,,,
1120,124.810,,,,
1121,123.196,,,,
1122,120.506,,,,
1123,117.816,,,,
1124,115.127,,,,
1125,112.975,,,,
1126,111.361,,,,
1127,110.278,,,,
1128,110.823,,,,
1129,113.513,,,,
1130,118.354,,,,
1131,124.272,,,,
1132,130.190,,,,
1133,135.032,,,,
1134,138.259,,,,
1135,140.411,,,,
1136,141.494,,,,
1137,142.025,,,,
1138,142.025,,,,
1139,142.025,,,,
1140,141.494,,,,
1141,140.943,,,,
1142,140.411,,,,
1143,140.411,,,,
1144,140.411,,,,
1145,140.411,,,,
1146,140.411,,,,
1147,139.880,,,,
1148,139.329,,,,
1149,138.797,,,,
1150,138.266,,,,
1151,137.715,,,,
1152,137.184,,,,
1153,137.184,,,,
1154,136.652,,,,
1155,136.101,,,,
1156,135.570,,,,
1157,135.038,,,,
1158,133.956,,,,
1159,132.342,,,,
1160,130.728,,,,
1161,128.576,,,,
1162,125.348,,,,
1163,121.582,,,,
1164,117.816,,,,
1165,114.051,,,,
1166,110.823,,,,
1167,107.595,,,,
1168,106.519,,,,
1169,105.987,,,,
1170,108.133,,,,
1171,111.899,,,,
1172,117.816,,,,
1173,124.810,,,,
1174,131.266,,,,
1175,136.646,,,,
1176,140.411,,,,
1177,143.101,,,,
1178,144.171,,,,
1179,144.171,,,,
1180,143.639,,,,
1181,143.639,,,,
1182,143.639,,,,
1183,143.639,,,,
1184,143.639,,,,
1185,143.639,,,,
1186,143.639,,,,
1187,143.639,,,,
1188,143.639,,,,
1189,143.639,,,,
1190,143.639,,,,
1191,143.639,,,,
1192,143.639,,,,
1193,143.639,,,,
1194,143.639,,,,
1195,143.639,,,,
1196,143.108,,,,
1197,142.557,,,,
1198,141.494,,,,
1199,140.943,,,,
1200,139.880,,,,
1201,138.797,,,,
1202,137.184,,,,
1203,136.101,,,,
1204,135.570,,,,
1205,135.038,,,,
1206,133.956,,,,
1207,132.342,,,,
1208,130.728,,,,
1209,129.114,,,,
1210,127.500,,,,
1211,125.348,,,,
1212,123.196,,,,
1213,120.506,,,,
1214,117.816,,,,
1215,114.589,,,,
1216,111.899,,,,
1217,110.278,,,,
1218,109.747,,,,
1219,110.823,,,,
1220,113.513,,,,
1221,118.354,,,,
1222,124.272,,,,
1223,130.190,,,,
1224,135.032,,,,
1225,138.797,,,,
1226,141.487,,,,
1227,143.639,,,,
1228,144.722,,,,
1229,144.722,,,,
1230,144.171,,,,
1231,143.108,,,,
1232,142.025,,,,
1233,140.943,,,,
1234,139.880,,,,
1235,139.329,,,,
1236,138.266,,,,
1237,137.715,,,,
1238,137.184,,,,
1239,136.652,,,,
1240,136.101,,,,
1241,135.038,,,,
1242,133.956,,,,
1243,132.873,,,,
1244,131.810,,,,
1245,130.728,,,,
1246,129.114,,,,
1247,127.500,,,,
1248,125.348,,,,
1249,123.196,,,,
1250,120.506,,,,
1251,117.816,,,,
1252,115.127,,,,
1253,112.975,,,,
1254,110.823,,,,
1255,109.209,,,,
1256,108.133,,,,
1257,109.209,,,,
1258,112.437,,,,
1259,117.816,,,,
1260,124.272,,,,
1261,130.728,,,,
1262,136.108,,,,
1263,140.411,,,,
