X0,Y0,X1,Y1,X2,Y2
679,136.652,,,,
680,136.101,,,,
681,135.570,,,,
682,135.570,,,,
683,135.570,,,,
684,135.038,,,,
685,134.487,,,,
686,133.956,,,,
687,133.424,,,,
688,132.873,,,,
689,131.810,,,,
690,130.190,,,,
691,128.576,,,,
692,126.424,,,,
693,124.810,,,,
694,122.658,,,,
695,121.044,,,,
696,119.430,,,,
697,117.816,,,,
698,116.203,,,,
699,114.589,,,,
700,112.437,,,,
701,110.823,,,,
702,109.747,,,,
703,110.823,,,,
704,112.975,,,,
705,117.278,,,,
706,122.120,,,,
707,128.038,,,,
708,132.342,,,,
709,135.570,,,,
710,137.184,,,,
711,138.797,,,,
712,139.880,,,,
713,140.411,,,,
714,139.880,,,,
715,139.329,,,,
716,138.797,,,,
717,138.266,,,,
718,137.715,,,,
719,137.184,,,,
720,136.652,,,,
721,136.101,,,,
722,135.570,,,,
723,135.570,,,,
724,135.038,,,,
725,134.487,,,,
726,133.956,,,,
727,133.424,,,,
728,132.873,,,,
729,132.342,,,,
730,131.810,,,,
731,130.728,,,,
732,129.114,,,,
733,127.500,,,,
734,126.418,,,,
735,125.354,,,,
736,123.734,,,,
737,121.582,,,,
738,119.430,,,,
739,117.816,,,,
740,115.665,,,,
741,113.513,,,,
742,111.361,,,,
743,110.278,,,,
744,109.747,,,,
745,110.823,,,,
746,112.975,,,,
747,117.278,,,,
748,122.120,,,,
749,128.038,,,,
750,131.804,,,,
751,134.487,,,,
752,135.570,,,,
753,136.652,,,,
754,137.715,,,,
755,138.797,,,,
756,139.880,,,,
757,140.411,,,,
758,139.880,,,,
759,139.329,,,,
760,138.797,,,,
761,138.797,,,,
762,138.797,,,,
763,138.797,,,,
764,138.266,,,,
765,137.715,,,,
766,137.184,,,,
767,137.184,,,,
768,137.184,,,,
769,137.184,,,,
770,137.184,,,,
771,136.652,,,,
772,136.101,,,,
773,135.570,,,,
774,135.570,,,,
775,135.038,,,,
776,134.487,,,,
777,133.956,,,,
778,133.424,,,,
779,132.873,,,,
780,131.810,,,,
781,130.728,,,,
782,128.576,,,,
783,126.424,,,,
784,123.734,,,,
785,121.044,,,,
786,118.354,,,,
787,116.203,,,,
788,114.051,,,,
789,111.899,,,,
790,109.747,,,,
791,109.215,,,,
792,109.215,,,,
793,111.361,,,,
794,114.589,,,,
795,119.968,,,,
796,125.348,,,,
797,130.728,,,,
798,134.494,,,,
799,136.652,,,,
800,137.715,,,,
801,138.797,,,,
802,139.880,,,,
803,139.880,,,,
804,139.329,,,,
805,138.797,,,,
806,138.797,,,,
807,138.797,,,,
808,138.797,,,,
809,138.797,,,,
810,138.797,,,,
811,138.797,,,,
812,138.797,,,,
813,138.797,,,,
814,138.266,,,,
815,137.715,,,,
816,136.652,,,,
817,136.101,,,,
818,135.038,,,,
819,133.956,,,,
820,132.342,,,,
821,131.259,,,,
822,129.652,,,,
823,128.038,,,,
824,125.886,,,,
825,124.804,,,,
826,123.741,,,,
827,122.120,,,,
828,119.430,,,,
829,116.741,,,,
830,114.051,,,,
831,111.899,,,,
832,109.747,,,,
833,108.133,,,,
834,107.601,,,,
835,108.133,,,,
836,110.285,,,,
837,114.051,,,,
838,119.430,,,,
839,125.348,,,,
840,130.190,,,,
841,133.418,,,,
842,135.570,,,,
843,136.652,,,,
844,137.715,,,,
845,138.797,,,,
846,139.880,,,,
847,140.943,,,,
848,141.494,,,,
849,142.025,,,,
850,142.025,,,,
851,142.025,,,,
852,142.025,,,,
853,141.494,,,,
854,140.943,,,,
855,140.411,,,,
856,140.411,,,,
857,139.880,,,,
858,139.329,,,,
859,138.266,,,,
860,137.715,,,,
861,137.184,,,,
862,136.652,,,,
863,136.101,,,,
864,135.570,,,,
865,135.570,,,,
866,135.038,,,,
867,134.487,,,,
868,133.956,,,,
869,133.956,,,,
870,133.424,,,,
871,132.342,,,,
872,131.259,,,,
873,129.652,,,,
874,128.576,,,,
875,126.968,,,,
876,125.886,,,,
877,124.272,,,,
878,122.658,,,,
879,121.044,,,,
880,118.892,,,,
881,116.741,,,,
882,114.589,,,,
883,112.437,,,,
884,110.823,,,,
885,109.747,,,,
886,110.278,,,,
887,111.899,,,,
888,115.127,,,,
889,119.430,,,,
890,124.810,,,,
891,129.652,,,,
892,132.880,,,,
893,134.487,,,,
894,135.038,,,,
895,136.101,,,,
896,137.184,,,,
897,138.266,,,,
898,138.797,,,,
899,138.797,,,,
900,138.266,,,,
901,138.266,,,,
902,137.715,,,,
903,137.715,,,,
904,137.184,,,,
905,137.184,,,,
906,136.652,,,,
907,136.101,,,,
908,135.570,,,,
909,135.038,,,,
910,134.487,,,,
911,133.956,,,,
912,133.424,,,,
913,132.873,,,,
914,131.810,,,,
915,131.259,,,,
916,130.196,,,,
917,129.114,,,,
918,128.032,,,,
919,126.968,,,,
920,125.886,,,,
921,124.272,,,,
922,122.658,,,,
923,121.044,,,,
924,118.892,,,,
925,116.203,,,,
926,113.513,,,,
927,110.823,,,,
928,109.209,,,,
929,108.133,,,,
930,108.665,,,,
931,109.747,,,,
932,112.437,,,,
933,116.741,,,,
934,122.658,,,,
935,128.576,,,,
936,132.880,,,,
937,135.038,,,,
938,136.101,,,,
939,137.184,,,,
940,138.797,,,,
941,139.880,,,,
942,140.411,,,,
943,140.411,,,,
944,140.411,,,,
945,140.411,,,,
946,140.411,,,,
947,140.411,,,,
948,140.411,,,,
949,140.411,,,,
950,140.411,,,,
951,139.880,,,,
952,139.329,,,,
953,138.797,,,,
954,138.797,,,,
955,138.797,,,,
956,138.797,,,,
957,138.797,,,,
958,138.797,,,,
959,138.266,,,,
960,137.715,,,,
961,137.715,,,,
962,137.715,,,,
963,137.715,,,,
964,137.184,,,,
965,137.184,,,,
966,137.184,,,,
967,137.184,,,,
968,137.184,,,,
969,136.652,,,,
970,136.101,,,,
971,135.570,,,,
972,135.038,,,,
973,134.487,,,,
974,133.424,,,,
975,132.342,,,,
976,130.190,,,,
977,128.038,,,,
978,125.348,,,,
979,123.196,,,,
980,121.044,,,,
981,118.892,,,,
982,116.741,,,,
983,114.589,,,,
984,112.975,,,,
985,111.361,,,,
986,110.278,,,,
987,110.278,,,,
988,111.899,,,,
989,115.127,,,,
990,119.430,,,,
991,124.810,,,,
992,129.114,,,,
993,132.342,,,,
994,133.424,,,,
995,134.487,,,,
996,135.038,,,,
997,136.101,,,,
998,137.184,,,,
999,138.266,,,,
1000,138.797,,,,
1001,138.797,,,,
1002,138.266,,,,
1003,137.715,,,,
1004,137.184,,,,
1005,137.184,,,,
1006,137.184,,,,
1007,137.184,,,,
1008,137.184,,,,
1009,136.652,,,,
1010,136.101,,,,
1011,135.570,,,,
1012,135.570,,,,
1013,135.038,,,,
1014,134.487,,,,
1015,133.424,,,,
1016,132.342,,,,
1017,130.728,,,,
1018,128.576,,,,
1019,126.424,,,,
1020,124.272,,,,
1021,122.120,,,,
1022,119.968,,,,
1023,117.816,,,,
1024,115.665,,,,
1025,113.513,,,,
1026,111.361,,,,
1027,109.747,,,,
1028,109.215,,,,
1029,109.747,,,,
1030,112.437,,,,
1031,116.203,,,,
1032,121.044,,,,
1033,126.424,,,,
1034,130.728,,,,
1035,133.956,,,,
1036,135.570,,,,
1037,136.652,,,,
1038,137.715,,,,
1039,138.797,,,,
1040,140.411,,,,
1041,141.494,,,,
1042,142.025,,,,
1043,142.025,,,,
1044,141.494,,,,
1045,140.943,,,,
1046,140.411,,,,
1047,139.880,,,,
1048,139.329,,,,
1049,138.266,,,,
1050,137.715,,,,
1051,136.652,,,,
1052,136.101,,,,
1053,135.570,,,,
1054,135.570,,,,
1055,135.038,,,,
1056,134.487,,,,
1057,133.956,,,,
1058,133.424,,,,
1059,132.873,,,,
1060,131.810,,,,
1061,131.259,,,,
1062,129.652,,,,
1063,128.576,,,,
1064,126.968,,,,
1065,125.886,,,,
1066,124.272,,,,
1067,122.658,,,,
1068,121.044,,,,
1069,118.892,,,,
1070,116.741,,,,
1071,114.051,,,,
1072,111.899,,,,
1073,110.278,,,,
1074,109.747,,,,
1075,110.278,,,,
1076,111.899,,,,
1077,115.127,,,,
1078,119.968,,,,
1079,125.348,,,,
1080,130.190,,,,
1081,133.418,,,,
1082,135.038,,,,
1083,136.101,,,,
1084,137.184,,,,
1085,138.797,,,,
1086,139.880,,,,
1087,140.411,,,,
1088,139.880,,,,
1089,139.329,,,,
1090,138.797,,,,
1091,138.797,,,,
1092,138.266,,,,
1093,137.715,,,,
1094,137.184,,,,
1095,137.184,,,,
1096,137.184,,,,
1097,137.184,,,,
1098,137.184,,,,
1099,136.652,,,,
1100,136.101,,,,
1101,135.570,,,,
1102,135.038,,,,
1103,134.487,,,,
1104,133.956,,,,
1105,133.424,,,,
1106,132.873,,,,
1107,131.810,,,,
1108,130.728,,,,
1109,129.114,,,,
1110,128.032,,,,
1111,126.968,,,,
1112,125.886,,,,
1113,124.272,,,,
1114,122.658,,,,
1115,120.506,,,,
1116,118.354,,,,
1117,116.203,,,,
1118,114.051,,,,
1119,112.437,,,,
1120,110.829,,,,
1121,110.829,,,,
1122,111.899,,,,
1123,115.127,,,,
1124,119.968,,,,
1125,125.348,,,,
1126,130.190,,,,
1127,133.418,,,,
1128,135.570,,,,
1129,137.184,,,,
1130,138.797,,,,
1131,139.880,,,,
1132,140.411,,,,
1133,140.411,,,,
1134,140.411,,,,
1135,140.411,,,,
1136,140.411,,,,
1137,140.411,,,,
1138,139.880,,,,
1139,139.329,,,,
1140,138.797,,,,
1141,138.266,,,,
1142,137.184,,,,
1143,136.101,,,,
1144,135.570,,,,
1145,135.570,,,,
1146,135.038,,,,
1147,134.487,,,,
1148,133.956,,,,
1149,133.956,,,,
1150,133.424,,,,
1151,132.873,,,,
1152,131.810,,,,
1153,130.728,,,,
1154,129.114,,,,
1155,127.500,,,,
1156,126.418,,,,
1157,125.354,,,,
1158,124.272,,,,
1159,122.120,,,,
1160,119.968,,,,
1161,117.278,,,,
1162,115.127,,,,
1163,112.437,,,,
1164,110.285,,,,
1165,108.665,,,,
1166,108.665,,,,
1167,110.285,,,,
1168,112.975,,,,
1169,116.741,,,,
1170,121.044,,,,
1171,126.424,,,,
1172,130.728,,,,
1173,133.956,,,,
1174,135.570,,,,
1175,137.184,,,,
1176,138.797,,,,
1177,139.880,,,,
1178,140.411,,,,
1179,140.411,,,,
1180,140.411,,,,
1181,139.880,,,,
1182,139.329,,,,
1183,138.797,,,,
1184,138.797,,,,
1185,138.797,,,,
1186,138.797,,,,
1187,138.797,,,,
1188,138.797,,,,
1189,138.797,,,,
1190,138.266,,,,
1191,137.715,,,,
1192,137.184,,,,
1193,137.184,,,,
1194,137.184,,,,
1195,137.184,,,,
1196,136.652,,,,
1197,136.101,,,,
1198,135.570,,,,
1199,135.570,,,,
1200,135.570,,,,
1201,135.038,,,,
1202,134.487,,,,
1203,133.956,,,,
1204,133.424,,,,
1205,132.873,,,,
1206,131.810,,,,
1207,130.728,,,,
1208,129.114,,,,
1209,128.032,,,,
1210,126.968,,,,
1211,125.886,,,,
1212,123.734,,,,
1213,121.582,,,,
1214,118.892,,,,
1215,116.203,,,,
1216,113.513,,,,
1217,111.361,,,,
1218,110.278,,,,
1219,110.278,,,,
1220,111.899,,,,
1221,115.127,,,,
1222,119.430,,,,
1223,124.810,,,,
1224,129.652,,,,
1225,133.418,,,,
1226,135.570,,,,
1227,137.184,,,,
1228,138.266,,,,
1229,138.797,,,,
1230,138.797,,,,
1231,138.797,,,,
1232,138.797,,,,
1233,138.797,,,,
1234,138.797,,,,
1235,138.797,,,,
1236,138.797,,,,
1237,138.797,,,,
1238,138.797,,,,
1239,138.797,,,,
1240,138.266,,,,
1241,137.715,,,,
1242,137.184,,,,
1243,137.184,,,,
1244,136.652,,,,
1245,136.101,,,,
1246,135.038,,,,
1247,133.956,,,,
1248,132.342,,,,
1249,130.728,,,,
1250,129.114,,,,
1251,127.500,,,,
1252,125.886,,,,
1253,124.272,,,,
1254,122.658,,,,
1255,120.506,,,,
